EVAL,$37.85,1439683031904,2,692
EUFN,$23.28,1439683032062,65,884
EMDI,$47.89,1439683032077,338
IEUS,$47.69,1439683032361,8,409
UAE,$19.68,1439683032371,2,300
IBB,$366.737,1439683032387,621,903
SOXX,$85.55,1439683032485,201,567
WOOD,$51.26,1439683032498,6,620
EMIF,$30.56,1439683032609,11,604
ICLN,$10.32,1439683032705,21,437
INDY,$30.13,1439683032715,650,962
ISHG,$78.93,1439683032805,1,931
ISIS,$50.05,1439683032827,896,451
ISLE,$18.79,1439683032838,162,798
IGOV,$90.43,1439683032957,11,538
ISRL,$138.85,1439683033100,298
ITRN,$25.96,1439683033187,2,351
JJSF,$118.66,1439683033270,23,138
ITUS,$3.99,1439683033280,9,660
XXIA,$15.76,1439683033303,465,044
ITRI,$33.58,1439683033343,222,425
IXYS,$11.08,1439683033435,185,487
JCOM,$73.25,1439683033561,113,265
MAYS,$58.25,1439683033602,440
JASO,$8.04,1439683033618,641,972
JBHT,$80.35,1439683033719,507,248
JKHY,$71.2342,1439683033740,170,405
JXSB,$24.19,1439683033884,18
JACK,$87.48,1439683033954,167,339
JAGX,$2.7,1439683034001,7,038
JMBA,$13.82,1439683034042,139,771
JAXB,$13.4,1439683034082,1,205
JAKK,$9.81,1439683034121,362,698
JRVR,$26.76,1439683034213,43,338
JASNW,$0.25,1439683034231,2,001
JASN,$5.31,1439683034282,4,057
JD,$28.1,1439683034471,6,662,323
JTPY,$2.97,1439683034522,5,410
JBLU,$24,1439683034537,3,552,349
JCTCF,$9.72,1439683034590,3,572
JAZZ,$184.46,1439683034635,174,749
DATE,$6.58,1439683034655,59,870
JST,$4.4,1439683034838,2,066
WYIGU,$10.14,1439683034951,129
JOEZ,$0.19,1439683035015,155,468
JIVE,$4.12,1439683035050,292,670
JOUT,$24.81,1439683035073,12,391
JBSS,$48.38,1439683035092,28,627
JNP,$9.87,1439683035127,15,984
JUNO,$39.053,1439683035211,1,291,267
KALU,$85.24,1439683035332,65,716
KMDA,$3.88,1439683035409,5,000
KTWO,$21.14,1439683035426,58,639
KCLI,$47.97,1439683035528,6,665
KNDI,$6.84,1439683035597,131,937
KPTI,$12.02,1439683035617,894,723
KBIO,$1.92,1439683035704,20,987
KBSF,$3.76,1439683035721,6,700
KCAP,$5.06,1439683035752,128,514
KRNY,$11.55,1439683035935,366,781
KMPH,$21.45,1439683035987,636,071
KELYA,$14.81,1439683036003,129,689
KERX,$6.05,1439683036077,1,432,292
GMCR,$50.59,1439683036087,1,268,697
KEQU,$17.47,1439683036187,341
KFFB,$8.29,1439683036203,497
KTEC,$12.3,1439683036391,180
KFRC,$28.01,1439683036409,120,808
KE,$11.5575,1439683036462,71,983
KTCC,$9.96,1439683036479,1,900
KIN,$5.9,1439683036578,8,462
KGJI,$0.73,1439683036607,61,875
KBAL,$11.62,1439683036767,101,039
KINS,$8.17,1439683036807,12,600
KONE,$4.07,1439683036829,6,497
KITE,$56.403,1439683036847,1,274,682
KIRK,$26.64,1439683036863,30,235
KLAC,$51.2,1439683036972,733,798
KLXI,$38.92,1439683036990,153,987
KZ,$7.08,1439683037168,65,899
KONA,$20.32,1439683037210,17,159
KRNT,$13.16,1439683037241,3,767
KOSS,$2.64,1439683037309,9,591
KWEB,$34.24,1439683037370,6,440
KTOS,$4.84,1439683037391,231,769
KOPN,$2.66,1439683037411,284,596
KUTV,$0.82,1439683037566,16,501
KLIC,$10.25,1439683037639,122,187
KVHI,$10.6,1439683037700,34,813
KYTH,$74.61,1439683037729,248,448
LJPC,$25.24,1439683037739,58,834
FSTR,$19.5,1439683037760,60,513
LSBK,$13.3,1439683037931,627
LSBG,$14.92,1439683038004,220
LKFN,$42.35,1439683038093,13,178
LBAI,$11.32,1439683038227,110,601
LRCX,$71.073,1439683038274,2,498,810
LAKE,$10.06,1439683038301,9,029
LAMR,$57.24,1439683038320,258,104
LANC,$95.0586,1439683038420,43,243
LARK,$27.49,1439683038544,12
LSTR,$69.03,1439683038588,187,795
LE,$23.03,1439683038603,116,162
LMRK,$15.6,1439683038621,32,218
LNDC,$13.04,1439683038669,24,760
LNTH,$7.45,1439683038742,28,334
LTRX,$1.31,1439683038764,3,707
LPSB,$14.24,1439683038913,1,338
LAWS,$25.1,1439683039018,5,391
LAYN,$8.19,1439683039144,67,633
LCNB,$16.29,1439683039175,582
LDRH,$40.54,1439683039192,152,376
LBIX,$3.42,1439683039230,1,992
LGCYO,$16.5,1439683039362,7,305
LGCYP,$15.8,1439683039380,3,404
LTXB,$28.952,1439683039474,51,601
LSCC,$4.05,1439683039553,407,951
LXRX,$10.48,1439683039563,259,634
LMAT,$13.61,1439683039642,61,181
TREE,$133.71,1439683039660,169,040
LGIH,$26.53,1439683039704,224,151
LGCY,$7.14,1439683039758,374,846
LHCG,$47.48,1439683039917,47,939
LBRDK,$53.78,1439683040017,66,287
LBTYK,$48.17,1439683040079,1,683,923
LBTYA,$52.02,1439683040095,1,082,201
LBRDA,$54.51,1439683040131,29,125
LVNTA,$41.58,1439683040182,159,361
LILA,$39.31,1439683040387,65,249
QVCA,$30.26,1439683040437,427,163
LILAK,$39.09,1439683040481,80,128
LMCA,$38.28,1439683040518,318,106
TAX,$24.44,1439683040866,4,763
LMCK,$37.87,1439683040890,492,025
LTRPA,$26.38,1439683040936,177,043
LWAY,$14.84,1439683041025,13,182
LFVN,$0.72,1439683041039,87,568
LPNT,$81.8473,1439683041162,230,651
LGND,$93.84,1439683041180,118,338
LPTH,$1.7,1439683041258,8,316
LCUT,$14.92,1439683041291,8,462
LTBR,$1.05,1439683041332,12,708
LIME,$3.72,1439683041391,14,182
LLEX,$0.83,1439683041411,380
LMNR,$19.48,1439683041510,11,682
LLNW,$2.7,1439683041555,835,632
LINC,$1.05,1439683041622,43,485
LECO,$62.05,1439683041814,187,340
LINDW,$1.5,1439683041833,600
LIND,$9.6,1439683041851,11,374
LLTC,$41.24,1439683041891,1,414,063
LPCN,$16.51,1439683041973,266,267
LINE,$3.14,1439683042028,2,573,890
LBIO,$7.15,1439683042043,197,367
LIQD,$0.13,1439683042152,222,479
LQDT,$7.95,1439683042231,222,914
LNCO,$3.08,1439683042241,1,216,720
LIOX,$5.99,1439683042266,99,348
LFUS,$92.91,1439683042357,61,970
LIVE,$1.97,1439683042515,91,648
LOB,$19.22,1439683042529,79,933
LPSN,$9.2,1439683042586,118,472
LMIA,$11.96,1439683042611,8,076
LOGI,$13.6,1439683042755,45,099
LNBB,$19.38,1439683042792,28,831
LKQ,$31.5262,1439683042802,709,710
LOGM,$70.66,1439683042880,75,996
LOJN,$3.54,1439683042898,11,097
EVAR,$3.95,1439683043001,5,607
LORL,$61.48,1439683043039,19,965
LOOK,$0.6,1439683043092,2,112
LPTN,$0.235,1439683043236,319,818
LPLA,$42.8386,1439683043352,229,108
LOXO,$19.83,1439683043396,52,724
LRAD,$1.72,1439683043418,16,352
LABC,$23.99,1439683043434,218
LYTS,$9.53,1439683043452,119,978
LMNS,$13.88,1439683043530,86,567
LULU,$65.1622,1439683043547,700,758
LITE,$20.33,1439683043674,196,357
MBTF,$6,1439683043780,11,170
LUNA,$1.17,1439683043864,35,688
LMNX,$19.26,1439683043897,111,062
LMOS,$13.2,1439683043967,35,466
MCBC,$5.3,1439683043985,8,299
MTSI,$32.84,1439683043999,201,572
MFNC,$10.745,1439683044071,11,486
MCUR,$12.89,1439683044216,8,838
MGNX,$30.82,1439683044273,143,059
MGLN,$58.05,1439683044307,114,932
MPET,$2.04,1439683044336,15,419
MAGS,$4.12,1439683044356,12,656
MGIC,$6.77,1439683044391,28,893
CALL,$8.7,1439683044563,160,005
MNGA,$1.03,1439683044667,198,047
MGYR,$10.03,1439683044718,2,039
MAG,$49.91,1439683044732,2,717
MHLD,$16.39,1439683044764,199,121
MMYT,$13.2315,1439683044973,117,893
MAMS,$6.15,1439683045043,2,932
MSFG,$21.52,1439683045068,29,931
MLVF,$15.8,1439683045078,702
LOAN,$3.78,1439683045102,13,854
MANH,$65.39,1439683045113,224,907
COOL,$1.44,1439683045146,5,585
MBUU,$19.03,1439683045307,25,788
MNTX,$6.74,1439683045366,29,618
MTEX,$18.84,1439683045401,736
MNKD,$4.08,1439683045516,2,087,343
MARA,$3.1,1439683045644,100,380
MARPS,$6.1,1439683045703,410
MRNS,$15.17,1439683045755,19,923
MKTX,$96.38,1439683045765,68,856
MANT,$28.72,1439683045786,56,008
MCHX,$4.16,1439683045833,31,779
MRLN,$13.83,1439683045851,10,408
MKTO,$29.35,1439683045930,101,606
MRKT,$29.114,1439683046006,933,893
MAR,$71.8525,1439683046077,700,928
MRTN,$19.09,1439683046096,30,750
MBII,$1.95,1439683046265,27,826
MRVL,$12.43,1439683046350,1,792,822
MTLS,$8.1,1439683046428,27,537
MTRX,$20.53,1439683046443,78,927
MMLP,$28.34,1439683046454,96,577
MASI,$42.7,1439683046475,193,614
MATW,$53.36,1439683046572,52,568
MAT,$23.0872,1439683046587,2,294,383
MATR,$6.35,1439683046677,13,208
MFRM,$62.86,1439683046783,50,562
MXIM,$33.9069,1439683046792,831,582
MXWL,$5.24,1439683046932,155,767
MZOR,$12.94,1439683046949,17,292
MTSN,$2.67,1439683047034,321,313
MBFI,$33.65,1439683047088,85,657
MBFIP,$26.87,1439683047119,4,405
MCFT,$16.175,1439683047208,37,462
MCGC,$4.36,1439683047257,506,902
MGRC,$26.14,1439683047320,59,700
MDCA,$19.41,1439683047417,204,846
MCOX,$3.3,1439683047434,19,047
MTBC,$2.26,1439683047486,1,875
TAXI,$8.16,1439683047501,52,638
MDAS,$21.58,1439683047583,216,578
MNOV,$3.61,1439683047622,6,408
MDSO,$52.59,1439683047810,105,919
MDVN,$98.99,1439683047831,460,936
MDWD,$7.01,1439683047907,2,630
MEET,$1.59,1439683048103,139,657
MDVX,$2.74,1439683048211,1,477
MELA,$1.14,1439683048234,43,211
MEIP,$1.6,1439683048253,138,175
MLNX,$42.6314,1439683048325,180,027
MELR,$14.45,1439683048343,1,722
MPEL,$21.94,1439683048361,1,564,581
MRD,$19.35,1439683048499,484,514
MENT,$26.21,1439683048550,584,768
MEMP,$6.79,1439683048565,750,075
MTSL,$1.48,1439683048633,11,319
MELI,$119.75,1439683048702,94,195
MERC,$11.3669,1439683048851,276,228
MBWM,$20.59,1439683048860,11,681
MRCY,$16.02,1439683048921,74,120
MRGE,$7.11,1439683048966,1,183,112
MBVT,$29.08,1439683048976,5,524
VIVO,$18.18,1439683049075,93,094
EBSB,$12.75,1439683049095,85,870
MACK,$10.56,1439683049196,771,613
MMSI,$24.69,1439683049214,176,407
MSLI,$1.88,1439683049336,10,668
MLAB,$115.71,1439683049351,2,260
CASH,$48.45,1439683049405,27,643
MBLX,$2.64,1439683049423,7,722
MEOH,$44.58,1439683049576,300,662
MEIL,$0.34,1439683049640,7,971
METR,$29.99,1439683049755,75,962
MGEE,$40.14,1439683049794,35,904
MFRI,$5.52,1439683049809,3,954
MGCD,$5.28,1439683049862,17
MGPI,$15.96,1439683049958,49,048
MCHP,$43.29,1439683050069,1,253,718
MU,$16.99,1439683050191,21,428,328
MICT,$2.96,1439683050226,20
MSCC,$33.38,1439683050266,254,742
MVIS,$3.06,1439683050396,91,614
MPB,$16.45,1439683050432,176
MSTR,$218.8,1439683050468,35,786
MSFT,$47.097,1439683050487,17,606,884
MCEP,$2.99,1439683050522,94,434
MBCN,$32,1439683050610,464
MBRG,$18.34,1439683050684,444
MOFG,$31.47,1439683050758,4,926
MSEX,$23.24,1439683050813,14,962
MDXG,$9.34,1439683050930,536,378
MB,$12.33,1439683050987,74,686
MNDO,$2.71,1439683050997,15,234
MIND,$4.4,1439683051131,10,282
NERV,$5.63,1439683051158,10,366
MITK,$3.63,1439683051173,86,363
MRTX,$22.5,1439683051183,44,163
MKSI,$35.44,1439683051303,149,825
MITL,$7.96,1439683051321,385,339
MSON,$9.39,1439683051415,9,611
MINI,$34.79,1439683051460,173,048
MMAC,$13.55,1439683051477,4,875
MOBL,$4.69,1439683051520,149,762
MOCO,$13.81,1439683051561,2,568
MDSY,$1.55,1439683051652,3,010
MLNK,$3.16,1439683051784,78,706
MNTA,$21.67,1439683051848,356,275
MOLG,$1.14,1439683051928,32,416
MOKO,$3.65,1439683051948,2,566
MNRK,$13.18,1439683052084,1,563
MCRI,$18.56,1439683052158,24,244
MGI,$10.14,1439683052177,78,229
MDLZ,$46.49,1439683052230,5,841,138
TYPE,$23.37,1439683052267,92,662
MPWR,$50.89,1439683052296,95,397
MOMO,$16.0127,1439683052338,139,551
MNRO,$66.33,1439683052383,51,633
MRCC,$14.96,1439683052456,84,357
MHGC,$5,1439683052589,109,909
MORN,$84.3369,1439683052679,21,319
MNST,$150.41,1439683052690,771,064
MOSY,$1.49,1439683052735,22,943
MDM,$3.24,1439683052897,10,397
MRVC,$16.94,1439683052907,93,134
MPAA,$31.62,1439683052928,59,232
MSBF,$11.66,1439683052945,24,021
LABL,$68.81,1439683053069,25,528
MTSC,$64.82,1439683053106,46,411
MYL,$54.4,1439683053296,4,337,802
MYRG,$29.54,1439683053317,59,287
MFLX,$18.09,1439683053333,69,890
MFSF,$23.96,1439683053371,678
MYOS,$3.04,1439683053449,922
MYGN,$33.863,1439683053458,295,492
NSSC,$5.95,1439683053720,5,737
NANO,$14.35,1439683053737,51,664
NTRA,$15.76,1439683053776,570,618
NK,$22.58,1439683053820,314,561
NSPH,$2.31,1439683053887,49,296
NATH,$36.3,1439683053981,16,268
NSTG,$14.88,1439683054042,37,087
FIZZ,$25,1439683054113,27,654
NKSH,$31.97,1439683054138,5,985
NAUH,$2.83,1439683054153,2,442
NCMI,$14.7,1439683054193,115,846
NGHC,$19.76,1439683054280,803,537
NGHCO,$24.98,1439683054474,38,093
NGHCP,$24.9,1439683054491,7,026
NCOM,$24.94,1439683054506,4,096
NHLD,$3.47,1439683054584,22,934
NPBC,$10.95,1439683054615,268,927
NATI,$29.41,1439683054663,240,809
NATL,$27.98,1439683054721,5,169
NRCIA,$13.26,1439683054819,4,734
NRCIB,$33.55,1439683054837,103
NSEC,$13.24,1439683054851,6,283
NWLI,$236.5,1439683054975,2,194
NAII,$5.94,1439683055050,286
NHTC,$30.23,1439683055097,87,216
NATR,$12.94,1439683055116,7,351
BABY,$44.83,1439683055160,74,251
NVSL,$10.75,1439683055275,358
NBTB,$26.75,1439683055406,50,294
NAVI,$14.763,1439683055434,2,473,868
NCIT,$12.89,1439683055448,10,873
NEO,$6.34,1439683055531,137,032
NEON,$2.59,1439683055616,48,216
NEOG,$55,1439683055701,94,110
NKTR,$11.21,1439683055718,596,105
NEOT,$12.37,1439683055774,40,083
NEOS,$20.63,1439683055792,39,568
NVCN,$4.79,1439683055836,8,924
NRX,$4.04,1439683055967,12,290
NEPT,$1.41,1439683056036,30,893
UEPS,$20.4851,1439683056118,165,985
NETE,$0.2113,1439683056175,1,364,843
NTAP,$30.75,1439683056212,1,411,573
NTES,$126.6,1439683056268,579,096
NTGR,$32.65,1439683056310,671,595
NFLX,$123.16,1439683056345,5,145,488
NLST,$0.42,1439683056460,111,794
NTCT,$41.16,1439683056479,433,607
NTWK,$5.32,1439683056494,12,644
NBIX,$46.05,1439683056548,428,805
CUR,$1.32,1439683056570,206,446
NURO,$0.96,1439683056721,59,744
NDRM,$22.23,1439683056766,148,097
NYMT,$6.63,1439683056874,534,016
NYMTO,$20.905,1439683056916,6,940
NYMTP,$22.22,1439683056957,1,799
NBBC,$8.28,1439683057055,24,299
NLNK,$46.35,1439683057112,274,243
NEWP,$15.98,1439683057122,62,526
NWSA,$15.2155,1439683057254,2,564,698
NWS,$14.915,1439683057272,792,845
NEWT,$18.31,1439683057290,36,739
NEWS,$11.7,1439683057308,17,777
NXST,$52.87,1439683057358,272,036
NFEC,$1.16,1439683057474,4,411
NVET,$4.65,1439683057488,5,602
EGOV,$20,1439683057662,116,276
NICE,$66.8039,1439683057726,40,079
NIHD,$9.12,1439683057810,24,048
NICK,$13.1,1439683057839,3,507
NVLS,$17.24,1439683057869,172,350
NNBR,$24.35,1439683057943,103,194
NMIH,$8.85,1439683057981,73,783
NDLS,$12.76,1439683057991,178,667
NDSN,$74.11,1439683058044,153,591
NTK,$74.63,1439683058096,27,193
NBN,$10.79,1439683058307,6,858
NSYS,$4.33,1439683058321,6
NECB,$7.9,1439683058352,11,820
NTIC,$15.96,1439683058398,834
NTRS,$77.7155,1439683058446,563,135
NTRSP,$25.76,1439683058543,8,592
NFBK,$15.29,1439683058634,140,164
NRIM,$26.78,1439683058652,12,887
NWBI,$12.838,1439683058710,2,050,742
NWPX,$17.48,1439683058816,18,258
NCLH,$59.4,1439683058826,391,085
NWBO,$9.57,1439683058843,359,340
NWBOW,$5.84,1439683058934,230
NWFL,$29.4,1439683058987,16
NVMI,$12.15,1439683059064,7,346
MIFI,$2.55,1439683059276,192,180
NVDQ,$11.64,1439683059286,209,294
NVFY,$2.53,1439683059304,49,232
NVAX,$13.34,1439683059322,3,037,570
NTLS,$9.23,1439683059392,587,474
NVGN,$3.11,1439683059433,187,261
NMRX,$8.51,1439683059448,4,465
NUAN,$18.375,1439683059468,542,697
NUTR,$24.09,1439683059631,13,181
NTRI,$29.71,1439683059648,90,620
NVEE,$24.63,1439683059718,36,115
QQQX,$19.01,1439683059748,48,586
NUVA,$53.07,1439683059765,165,730
NVEC,$56.24,1439683059921,4,562
NXPI,$91.7,1439683059938,1,574,013
NXTM,$18.27,1439683060006,204,806
NVDA,$23.58,1439683060023,3,026,317
NXTD,$1.48,1439683060044,48,073
NYMX,$2.54,1439683060108,322,384
NXTDW,$0.6,1439683060118,501
OIIM,$2.37,1439683060193,16,522
OCAT,$3.1,1439683060395,291,983
OBCI,$2.8,1439683060473,64,545
OVLY,$9.75,1439683060482,56
OPTT,$0.52,1439683060500,10,360
OCFC,$18.94,1439683060561,33,182
ORIG,$3.37,1439683060577,393,368
OSHC,$15.11,1439683060767,4,525
OCUL,$18.82,1439683060816,359,491
OCRX,$3.92,1439683060851,19,201
OCLSW,$0.32,1439683060942,28,040
OCLR,$2.8,1439683060956,866,493
OCLS,$1.2,1439683060975,299,748
OMEX,$0.362,1439683061093,69,451
OFS,$11.25,1439683061281,20,002
ODP,$7.76,1439683061291,2,355,893
OHAI,$4.99,1439683061320,18,300
OVBC,$23.2,1439683061330,574
OHRP,$2.84,1439683061432,299,965
ODFL,$73.14,1439683061519,123,728
OLBK,$15.75,1439683061608,8,647
ONB,$14.76,1439683061643,410,470
OSBC,$6.22,1439683061660,20,646
OSBCP,$9.95,1439683061842,3,112
OPOF,$15.78,1439683061853,449
ZEUS,$12.91,1439683061862,40,454
OLLI,$19.91,1439683061884,77,551
OMER,$13.5,1439683061948,914,477
OFLX,$32.83,1439683061991,2,091
OMCL,$36.28,1439683062224,82,193
OVTI,$24.95,1439683062264,273,769
OTIV,$1.02,1439683062360,95,750
ONCY,$0.54,1439683062395,59,396
ON,$9.76,1439683062437,1,810,505
OMED,$21.11,1439683062568,65,447
ONTX,$2.4415,1439683062740,8,789,272
ONFC,$20.48,1439683062771,1,825
ONTY,$3.15,1439683062780,578,374
ONCS,$5.96,1439683062805,35,662
OGXI,$2.97,1439683062815,631,326
OHGI,$1.47,1439683062833,556,547
ONVI,$4.17,1439683062842,1,048
OPXA,$0.39,1439683063181,191,485
OTEX,$45.87,1439683063191,71,723
OPXAW,$0.09,1439683063233,300
OPGNW,$0.5,1439683063425,2,000
OCC,$3.58,1439683063553,38
OPGN,$2.49,1439683063571,2,614
ORMP,$6.25,1439683063748,22,354
OPHT,$51.02,1439683063774,217,949
OPB,$37.85,1439683063784,43,261
OSUR,$5.45,1439683063807,242,718
ORBC,$5.84,1439683064447,103,675
OREX,$3.5,1439683064681,1,118,504
ORBK,$18.23,1439683064695,52,341
ORLY,$254.37,1439683064706,288,351
OESX,$2.06,1439683064770,16,777
ORRF,$17.48,1439683064817,2,976
OFIX,$38.95,1439683064963,45,583
ORIT,$15.59,1439683064981,80,117
OSN,$0.8101,1439683065024,7,600
OSIS,$70.26,1439683065038,62,629
SEED,$1.3,1439683065056,111,529
OSIR,$17.26,1439683065149,209,094
OTIC,$22.64,1439683065167,111,912
OTEL,$5.3,1439683065290,3,091
OUTR,$64.6,1439683065331,133,722
OTTR,$27.82,1439683065418,73,603
OVAS,$23,1439683065647,464,066
OSTK,$21.3,1439683065740,42,854
OXLCN,$25.41,1439683065759,4,470
OXBR,$6.4,1439683065782,2,570
OXLC,$13.85,1439683065797,34,139
OXFD,$13.41,1439683065807,27,250
PFIN,$9.95,1439683066051,9,357
OXGN,$1.39,1439683066252,164,685
PTSI,$46.41,1439683066263,5,391
OXLCO,$24.08,1439683066288,10,567
PCBK,$13.32,1439683066308,13,805
PACB,$4.52,1439683066318,237,591
PCAR,$62.92,1439683066335,756,981
PDVW,$34.13,1439683066630,161,002
PEIX,$7.74,1439683066871,344,179
PMBC,$7.24,1439683066889,408
PPBI,$20.09,1439683066907,42,236
PSUN,$0.4573,1439683066953,539,196
PLMT,$19.818,1439683067197,5,611
PTIE,$1.78,1439683067207,31,834
PACW,$46.5593,1439683067227,195,063
PNRA,$195.6,1439683067272,234,603
PCRX,$60.94,1439683067290,225,251
PAAS,$6.92,1439683067326,1,238,731
FRSH,$14.93,1439683067383,217,106
PZZA,$72.48,1439683067542,83,746
PANL,$3.31,1439683067558,8,222
PRGN,$0.8485,1439683067568,6,660
PRGNL,$11.66,1439683067650,500
PRTK,$24.48,1439683067875,30,855
PSTB,$7.05,1439683067975,25,119
PRXL,$68.08,1439683068007,312,001
PCYG,$12.42,1439683068024,27,297
PKBK,$12.68,1439683068220,2,078
PKOH,$42.36,1439683068317,21,513
PRKR,$0.27,1439683068335,332,486
PATK,$39.24,1439683068477,49,595
PBHC,$11.49,1439683068487,473
PARN,$4.62,1439683068507,3,000
PEGI,$22.83,1439683068525,495,747
PATI,$22.04,1439683068588,218
PTNR,$4.43,1439683068608,11,638
PNBK,$17.95,1439683068830,2
PDCO,$49.79,1439683068840,231,806
PTEN,$16.73,1439683068902,2,529,835
PCTY,$34.77,1439683069163,335,193
PAYX,$48.17,1439683069180,994,047
PCCC,$21.61,1439683069263,11,770
PYDS,$4.75,1439683069287,15,613
PYPL,$38.12,1439683069380,4,262,303
PDFS,$13.44,1439683069394,53,197
PCMI,$10.22,1439683069427,3,482
PDCE,$55.79,1439683069445,492,454
PCTI,$6.08,1439683069501,33,796
PDII,$2,1439683069755,208,389
PDLI,$5.88,1439683069772,1,262,616
PGC,$21.28,1439683069788,20,940
SKIS,$7.13,1439683069807,10,792
PEGA,$26.8,1439683069830,148,462
PCO,$1.49,1439683069846,148,878
PENN,$18.61,1439683070049,396,977
PEBK,$19.49,1439683070287,1,883
PTXP,$18.74,1439683070296,116,608
PEBO,$21.79,1439683070318,34,120
PWOD,$42.54,1439683070327,2,061
PFLT,$12.89,1439683070347,68,867
PNNT,$7.8134,1439683070362,182,489
PFIS,$37.55,1439683070624,4,461
PFBX,$9.75,1439683070638,2,716
PBCT,$16.4733,1439683070708,1,526,438
PPHM,$1.16,1439683070753,323,135
PUB,$17.58,1439683070815,6,194
PRCP,$10.24,1439683070880,7,780
PFMT,$2.82,1439683071013,20,973
PSEM,$12.62,1439683071148,55,601
PRFT,$16.49,1439683071162,77,970
PERF,$5.59,1439683071180,140
PERY,$23.46,1439683071362,26,703
PERI,$2.51,1439683071380,48,698
PTX,$4.7,1439683071396,1,593,285
PESI,$3.73,1439683071475,7,788
PRSN,$0.549,1439683071512,45,981
PGLC,$5.48,1439683071635,16,132
PRSNW,$0.14,1439683071727,4,000
PETS,$16.85,1439683071801,126,066
PFSW,$13.18,1439683071819,75,230
PGTI,$13.1616,1439683071884,178,074
PHIIK,$27.37,1439683072027,14,200
PAHC,$37.19,1439683072083,49,078
PLAB,$7.89,1439683072135,169,254
PHMD,$1.06,1439683072186,29,460
PICO,$12.8,1439683072210,60,527
PPC,$22.82,1439683072257,741,433
PME,$1.25,1439683072375,2,614
PIRS,$3.49,1439683072394,240,564
PPSI,$6.5,1439683072555,2,300
PXLW,$4.83,1439683072693,187,821
PNFP,$52.19,1439683072703,132,858
PLPM,$2.87,1439683072737,154,019
PLNR,$5.9537,1439683072774,562,812
PLXS,$38.33,1439683072792,102,323
PLBC,$9.305,1439683072902,1,036
PLUG,$2.29,1439683072912,1,066,073
PMCS,$6.47,1439683073050,627,481
PSTI,$2.19,1439683073094,32,270
PNTR,$6.1,1439683073132,7,285
PBSK,$15.77,1439683073170,10,323
PCOM,$9.82,1439683073252,10,630
PMFG,$6.61,1439683073362,42,454
PBCP,$12.35,1439683073421,132
PLCM,$11.24,1439683073438,507,034
PLKI,$56.92,1439683073514,76,048
POOL,$71.5214,1439683073562,116,580
BPOP,$31.1062,1439683073577,262,331
POPE,$66.28,1439683073597,490
PTLA,$47.97,1439683073856,284,951
PBIB,$1.63,1439683073874,33,805
PSTR,$1.7,1439683073888,25,663
PBPB,$12.26,1439683073990,142,273
POWL,$27.61,1439683074030,33,776
POWI,$39.21,1439683074324,76,225
PSIX,$32.04,1439683074341,48,989
BPOPN,$20.2622,1439683074405,3,287
PDBC,$17.82,1439683074651,593
PRFZ,$100.33,1439683074701,16,113
PAGG,$27.85,1439683074737,4,761
PCH,$35.87,1439683074786,78,558
PSAU,$12.56,1439683074815,12,585
IPKW,$27.25,1439683074940,5,530
LDRI,$25.1,1439683074960,5,848
LALT,$22.87,1439683075115,1,266
QQQ,$110.66,1439683075138,7,558,703
PSCD,$52.5,1439683075148,3,061
PSCE,$20,1439683075231,1,860
PNQI,$75.56,1439683075280,7,473
PSCC,$55.04,1439683075317,732
PSCF,$42.38,1439683075336,1,253
PSCH,$73.4,1439683075429,9,399
PSCT,$50.56,1439683075475,4,753
PSCM,$36.0801,1439683075543,500
PSCU,$38.1975,1439683075620,1,900
POZN,$9.05,1439683075693,359,924
PRAA,$57.71,1439683075779,244,757
PFBC,$31.57,1439683075872,14,434
PRAH,$41.12,1439683075893,36,708
PRAN,$1.12,1439683075908,48,684
PLPC,$33.98,1439683075977,17,118
PRXI,$2.49,1439683076144,11,329
PINC,$36.6342,1439683076204,63,282
PFBI,$14.94,1439683076237,1,118
PSMT,$94.83,1439683076261,65,750
LENS,$6.78,1439683076275,588
PBMD,$1.47,1439683076297,13,182,151
PRGX,$4,1439683076326,84,576
PNRG,$56.7,1439683076468,4
PRMW,$6.51,1439683076566,104,163
PRIM,$18,1439683076673,108,446
PVTBP,$26.84,1439683076687,2,778
PVTB,$41.13,1439683076733,209,414
PDEX,$2.32,1439683076810,2,033
PFIE,$0.95,1439683076938,371,619
IPDN,$0.99,1439683076952,43,131
PGNX,$8.2,1439683076991,561,394
DNAI,$25.38,1439683077058,130,635
PRGS,$29.31,1439683077068,68,184
PRPH,$1.49,1439683077146,15,366
PFPT,$63.35,1439683077212,168,126
BIB,$87.5,1439683077282,301,002
UBIO,$16.72,1439683077343,116,133
PRQR,$16.34,1439683077357,13,074
TQQQ,$116.1,1439683077514,1,539,646
SQQQ,$22.2,1439683077632,4,056,506
ZBIO,$22.04,1439683077662,8,970
PSEC,$7.4,1439683077720,1,435,355
PRTA,$60.91,1439683077769,156,694
PRTO,$13.23,1439683077783,26,882
BIS,$28.83,1439683077809,421,693
PWX,$16,1439683077885,1,112
PVBC,$12.8,1439683077930,15,668
PBIP,$14.4,1439683078021,9,044
PSBH,$8.01,1439683078062,2,240
PSDV,$4.05,1439683078096,29,628
PROV,$16.46,1439683078114,5,657
PMD,$12.5,1439683078212,8,402
PTCT,$37.25,1439683078270,359,722
PTC,$35.93,1439683078287,245,550
PULB,$13.38,1439683078409,426
PULM,$5.56,1439683078473,9,762
QADA,$25.25,1439683078511,10,363
